;DEVICE;BOARD;FUNCTION;DATA_TYPE;ID_VAL;BugsDelivered;DifficultyLevel;DistinctOperands;DistinctOperators;Effort;ProgramLength;ProgramLevel;ProgramVolume;TimeToImplement;Total_Operands;VocabularySize;Sloc;DecisionPoint;GlobalVariables;If;Loop;Goto;Assignment;ExitPoint;Function;FunctionCall;PointerDereferencing;CyclomaticComplexity;SyntacticallyReachableFunctions;SemanticallyReachedFunctions;CoverageEstimation;SCALAR_INPUT;RANGE_SCALAR_VALUES;SCALAR_INDEX_INPUT;RANGE_SCALAR_INDEX_VALUES;ARRAY_INPUT;RANGE_ARRAY_INPUT;cInstr;assemblyInstr;clockCycles;CC4CS
39500;thumbulator;ARMV6-M;matrix_mult;int8_t;66;1.0571266666666668;22.71;87.0;26.0;72030.5;465.0;0.04;3171.38;4001.69;152.0;113.0;24.0;10.0;12.0;85.0;18.0;49.0;87.0;59.0;47.0;126.0;124.0;46.0;111.0;69.0;35.0;0.0;0.0;4.0;0.0;2.0;1.0;1115;21242.0;26742.0;23.98385650224215
39501;thumbulator;ARMV6-M;matrix_mult;int8_t;943;0.5198066666666666;27.53;34.0;26.0;42929.89;264.0;0.04;1559.42;2384.99;72.0;60.0;24.0;10.0;67.0;51.0;59.0;47.0;71.0;30.0;116.0;69.0;117.0;34.0;100.0;109.0;83.0;0.0;0.0;4.0;0.0;2.0;1.0;375;1990.0;2518.0;6.714666666666667
39502;thumbulator;ARMV6-M;matrix_mult;int8_t;117;1.0672733333333333;24.1;82.0;26.0;77155.97;474.0;0.04;3201.82;4286.44;152.0;108.0;24.0;10.0;96.0;109.0;42.0;16.0;110.0;105.0;50.0;100.0;66.0;19.0;107.0;18.0;41.0;0.0;0.0;4.0;0.0;2.0;1.0;275;21242.0;26742.0;97.24363636363637
39503;thumbulator;ARMV6-M;matrix_mult;int8_t;451;1.2840266666666666;23.9;99.0;26.0;92060.79;553.0;0.04;3852.08;5114.49;182.0;125.0;24.0;10.0;104.0;98.0;124.0;65.0;36.0;100.0;86.0;54.0;93.0;40.0;114.0;66.0;75.0;0.0;0.0;4.0;0.0;2.0;1.0;555;30129.0;38195.0;68.81981981981981
39504;thumbulator;ARMV6-M;matrix_mult;int8_t;643;0.7417733333333334;25.04;54.0;26.0;55715.39;352.0;0.04;2225.32;3095.3;104.0;80.0;24.0;10.0;113.0;86.0;118.0;82.0;68.0;33.0;44.0;77.0;11.0;66.0;118.0;120.0;95.0;0.0;0.0;4.0;0.0;2.0;1.0;164;8140.0;10262.0;62.573170731707314
39505;thumbulator;ARMV6-M;matrix_mult;int8_t;688;6.6607899999999995;92.91;143.0;26.0;1856544.25;2700.0;0.01;19982.37;103141.35;1022.0;169.0;24.0;10.0;14.0;26.0;85.0;61.0;108.0;111.0;21.0;26.0;10.0;11.0;13.0;14.0;15.0;0.0;0.0;4.0;0.0;2.0;1.0;392;607555.0;763084.0;1946.642857142857
39506;thumbulator;ARMV6-M;matrix_mult;int8_t;569;5.09674;70.55;143.0;26.0;1078655.3;2066.0;0.01;15290.22;59925.29;776.0;169.0;24.0;10.0;87.0;94.0;90.0;127.0;106.0;77.0;96.0;102.0;29.0;120.0;11.0;12.0;13.0;0.0;0.0;4.0;0.0;2.0;1.0;1415;421844.0;522708.0;369.40494699646644
39507;thumbulator;ARMV6-M;matrix_mult;int8_t;745;9.603873333333333;137.45;143.0;26.0;3960288.63;3893.0;0.01;28811.62;220016.04;1512.0;169.0;24.0;10.0;125.0;77.0;120.0;58.0;69.0;52.0;96.0;92.0;10.0;119.0;11.0;12.0;13.0;0.0;0.0;4.0;0.0;2.0;1.0;632;1195612.0;1480852.0;2343.1202531645567
39508;thumbulator;ARMV6-M;matrix_mult;int8_t;65;0.8949633333333333;22.44;73.0;26.0;60244.51;405.0;0.04;2684.89;3346.92;126.0;99.0;24.0;10.0;68.0;34.0;91.0;94.0;115.0;113.0;12.0;62.0;127.0;29.0;41.0;94.0;40.0;0.0;0.0;4.0;0.0;2.0;1.0;1140;14125.0;17671.0;15.500877192982456
39509;thumbulator;ARMV6-M;matrix_mult;int8_t;980;0.8665266666666667;22.75;72.0;26.0;59140.47;393.0;0.04;2599.58;3285.58;126.0;98.0;24.0;10.0;31.0;80.0;15.0;28.0;95.0;91.0;59.0;109.0;54.0;98.0;43.0;94.0;37.0;0.0;0.0;4.0;0.0;2.0;1.0;200;14125.0;17671.0;88.355
39510;thumbulator;ARMV6-M;matrix_mult;int8_t;982;3.3398966666666667;46.47;141.0;26.0;465595.66;1357.0;0.02;10019.69;25866.43;504.0;167.0;24.0;10.0;62.0;107.0;98.0;120.0;38.0;107.0;68.0;41.0;26.0;37.0;11.0;12.0;13.0;0.0;0.0;4.0;0.0;2.0;1.0;876;195970.0;246262.0;281.12100456621005
39511;thumbulator;ARMV6-M;matrix_mult;int8_t;62;9.579203333333334;137.45;143.0;26.0;3950115.79;3883.0;0.01;28737.61;219450.88;1512.0;169.0;24.0;10.0;27.0;100.0;83.0;92.0;71.0;112.0;115.0;75.0;125.0;10.0;12.0;13.0;14.0;0.0;0.0;4.0;0.0;2.0;1.0;95;1195612.0;1480852.0;15587.915789473684
39512;thumbulator;ARMV6-M;matrix_mult;int8_t;789;0.5985199999999999;27.27;41.0;26.0;48961.92;296.0;0.04;1795.56;2720.11;86.0;67.0;24.0;10.0;89.0;108.0;31.0;31.0;34.0;121.0;75.0;52.0;87.0;19.0;100.0;37.0;34.0;0.0;0.0;4.0;0.0;2.0;1.0;1124;4213.0;5355.0;4.76423487544484
39513;thumbulator;ARMV6-M;matrix_mult;int8_t;401;5.999646666666666;85.09;143.0;26.0;1531546.06;2432.0;0.01;17998.94;85085.89;936.0;169.0;24.0;10.0;49.0;72.0;83.0;112.0;126.0;41.0;49.0;65.0;43.0;10.0;12.0;13.0;14.0;0.0;0.0;4.0;0.0;2.0;1.0;95;567298.0;702844.0;7398.357894736842
39514;thumbulator;ARMV6-M;matrix_mult;int8_t;21;9.011803333333333;127.82;143.0;26.0;3455617.28;3653.0;0.01;27035.41;191978.74;1406.0;169.0;24.0;10.0;85.0;73.0;104.0;31.0;78.0;32.0;23.0;78.0;84.0;10.0;12.0;13.0;14.0;0.0;0.0;4.0;0.0;2.0;1.0;508;997151.0;1252196.0;2464.952755905512
39515;thumbulator;ARMV6-M;matrix_mult;int8_t;598;2.6220233333333334;37.75;135.0;26.0;296929.72;1073.0;0.03;7866.07;16496.1;392.0;161.0;24.0;10.0;103.0;109.0;85.0;51.0;117.0;72.0;105.0;77.0;86.0;10.0;12.0;17.0;57.0;0.0;0.0;4.0;0.0;2.0;1.0;564;137786.0;170844.0;302.9148936170213
39516;thumbulator;ARMV6-M;matrix_mult;int8_t;273;2.6496866666666667;37.47;136.0;26.0;297855.86;1083.0;0.03;7949.06;16547.55;392.0;162.0;24.0;10.0;42.0;82.0;46.0;20.0;14.0;29.0;84.0;56.0;63.0;61.0;11.0;12.0;48.0;0.0;0.0;4.0;0.0;2.0;1.0;248;137786.0;170844.0;688.8870967741935
39517;thumbulator;ARMV6-M;matrix_mult;int8_t;534;1.5002833333333334;25.76;109.0;26.0;115948.62;636.0;0.04;4500.85;6441.59;216.0;135.0;24.0;10.0;124.0;114.0;35.0;21.0;13.0;121.0;15.0;122.0;123.0;21.0;76.0;86.0;115.0;0.0;0.0;4.0;0.0;2.0;1.0;440;43936.0;55270.0;125.61363636363636
39518;thumbulator;ARMV6-M;matrix_mult;int8_t;118;1.4746266666666668;26.49;106.0;26.0;117191.07;628.0;0.04;4423.88;6510.62;216.0;132.0;24.0;10.0;127.0;86.0;89.0;60.0;123.0;35.0;75.0;46.0;128.0;102.0;66.0;36.0;81.0;0.0;0.0;4.0;0.0;2.0;1.0;123;43936.0;55270.0;449.349593495935
39519;thumbulator;ARMV6-M;matrix_mult;int8_t;141;6.579383333333334;92.91;143.0;26.0;1833853.15;2667.0;0.01;19738.15;101880.73;1022.0;169.0;24.0;10.0;66.0;48.0;95.0;127.0;114.0;109.0;41.0;45.0;35.0;114.0;11.0;12.0;13.0;0.0;0.0;4.0;0.0;2.0;1.0;564;607555.0;763084.0;1352.985815602837
39520;thumbulator;ARMV6-M;matrix_mult;int8_t;366;2.65542;38.03;134.0;26.0;302955.59;1088.0;0.03;7966.26;16830.87;392.0;160.0;24.0;10.0;13.0;45.0;87.0;89.0;124.0;92.0;112.0;18.0;33.0;10.0;12.0;84.0;79.0;0.0;0.0;4.0;0.0;2.0;1.0;348;137786.0;170844.0;490.9310344827586
39521;thumbulator;ARMV6-M;matrix_mult;int8_t;222;0.5176733333333333;28.36;33.0;26.0;44049.23;264.0;0.04;1553.02;2447.18;72.0;59.0;24.0;10.0;114.0;62.0;31.0;33.0;63.0;115.0;16.0;42.0;95.0;127.0;88.0;48.0;68.0;0.0;0.0;4.0;0.0;2.0;1.0;632;1990.0;2518.0;3.9841772151898733
39522;thumbulator;ARMV6-M;matrix_mult;int8_t;876;0.60067;26.0;43.0;26.0;46852.38;295.0;0.04;1802.01;2602.91;86.0;69.0;24.0;10.0;17.0;31.0;71.0;36.0;98.0;125.0;101.0;70.0;104.0;92.0;119.0;104.0;96.0;0.0;0.0;4.0;0.0;2.0;1.0;155;4213.0;5355.0;34.54838709677419
39523;thumbulator;ARMV6-M;matrix_mult;int8_t;700;1.75907;26.85;123.0;26.0;141669.55;731.0;0.04;5277.21;7870.53;254.0;149.0;24.0;10.0;33.0;65.0;92.0;124.0;62.0;126.0;69.0;25.0;91.0;70.0;78.0;51.0;53.0;0.0;0.0;4.0;0.0;2.0;1.0;35;61805.0;77187.0;2205.342857142857
39524;thumbulator;ARMV6-M;matrix_mult;int8_t;95;3.015426666666667;42.32;137.0;26.0;382849.32;1231.0;0.02;9046.28;21269.41;446.0;163.0;24.0;10.0;68.0;87.0;60.0;27.0;51.0;124.0;11.0;19.0;82.0;109.0;11.0;12.0;13.0;0.0;0.0;4.0;0.0;2.0;1.0;1635;165645.0;206719.0;126.43363914373089
39525;thumbulator;ARMV6-M;matrix_mult;int8_t;806;2.0285866666666665;31.28;123.0;26.0;190390.25;843.0;0.03;6085.76;10577.24;296.0;149.0;24.0;10.0;114.0;41.0;14.0;82.0;28.0;103.0;93.0;105.0;71.0;10.0;61.0;91.0;60.0;0.0;0.0;4.0;0.0;2.0;1.0;851;84428.0;104724.0;123.05992949471211
39526;thumbulator;ARMV6-M;matrix_mult;int8_t;671;5.595063333333333;77.64;143.0;26.0;1303141.47;2268.0;0.01;16785.19;72396.75;854.0;169.0;24.0;10.0;36.0;65.0;116.0;62.0;52.0;16.0;86.0;99.0;39.0;110.0;11.0;12.0;13.0;0.0;0.0;4.0;0.0;2.0;1.0;1532;474585.0;591937.0;386.3818537859008
39527;thumbulator;ARMV6-M;matrix_mult;int8_t;816;4.1520166666666665;57.86;142.0;26.0;720696.81;1685.0;0.02;12456.05;40038.71;632.0;168.0;24.0;10.0;105.0;118.0;19.0;34.0;93.0;111.0;88.0;19.0;26.0;53.0;11.0;12.0;13.0;0.0;0.0;4.0;0.0;2.0;1.0;1115;283432.0;356102.0;319.3739910313901
39528;thumbulator;ARMV6-M;matrix_mult;int8_t;630;1.7446333333333333;26.85;123.0;26.0;140506.74;725.0;0.04;5233.9;7805.93;254.0;149.0;24.0;10.0;96.0;104.0;110.0;102.0;39.0;36.0;32.0;118.0;77.0;114.0;113.0;80.0;126.0;0.0;0.0;4.0;0.0;2.0;1.0;1532;61805.0;77187.0;50.383159268929504
39529;thumbulator;ARMV6-M;matrix_mult;int8_t;433;0.51179;28.36;33.0;26.0;43548.67;261.0;0.04;1535.37;2419.37;72.0;59.0;24.0;10.0;81.0;117.0;28.0;75.0;40.0;97.0;86.0;25.0;89.0;10.0;11.0;25.0;42.0;0.0;0.0;4.0;0.0;2.0;1.0;564;1990.0;2518.0;4.464539007092198
39530;thumbulator;ARMV6-M;matrix_mult;int8_t;905;4.568453333333333;64.27;142.0;26.0;880810.45;1854.0;0.02;13705.36;48933.91;702.0;168.0;24.0;10.0;96.0;26.0;48.0;42.0;23.0;19.0;40.0;89.0;110.0;10.0;12.0;13.0;14.0;0.0;0.0;4.0;0.0;2.0;1.0;148;347533.0;433531.0;2929.2635135135133
39531;thumbulator;ARMV6-M;matrix_mult;int8_t;84;0.7244633333333332;23.31;58.0;26.0;50662.42;340.0;0.04;2173.39;2814.58;104.0;84.0;24.0;10.0;13.0;70.0;58.0;57.0;96.0;116.0;71.0;41.0;97.0;29.0;38.0;61.0;35.0;0.0;0.0;4.0;0.0;2.0;1.0;564;8140.0;10262.0;18.19503546099291
39532;thumbulator;ARMV6-M;matrix_mult;int8_t;233;0.51135;30.19;31.0;26.0;46318.42;263.0;0.03;1534.05;2573.25;72.0;57.0;24.0;10.0;97.0;45.0;18.0;92.0;99.0;30.0;97.0;35.0;25.0;124.0;32.0;104.0;52.0;0.0;0.0;4.0;0.0;2.0;1.0;1032;1990.0;2518.0;2.439922480620155
39533;thumbulator;ARMV6-M;matrix_mult;int8_t;664;6.019383333333334;85.09;143.0;26.0;1536584.04;2440.0;0.01;18058.15;85365.78;936.0;169.0;24.0;10.0;11.0;84.0;23.0;68.0;113.0;62.0;107.0;90.0;82.0;10.0;12.0;13.0;14.0;0.0;0.0;4.0;0.0;2.0;1.0;892;567298.0;702844.0;787.9417040358744
39534;thumbulator;ARMV6-M;matrix_mult;int8_t;162;9.685283333333333;137.45;143.0;26.0;3993859.02;3926.0;0.01;29055.85;221881.06;1512.0;169.0;24.0;10.0;124.0;32.0;47.0;128.0;26.0;11.0;113.0;84.0;32.0;10.0;12.0;13.0;14.0;0.0;0.0;4.0;0.0;2.0;1.0;35;1195612.0;1480852.0;42310.05714285714
39535;thumbulator;ARMV6-M;matrix_mult;int8_t;681;3.34728;46.47;141.0;26.0;466624.98;1360.0;0.02;10041.84;25923.61;504.0;167.0;24.0;10.0;104.0;55.0;84.0;85.0;71.0;110.0;74.0;36.0;84.0;47.0;11.0;12.0;13.0;0.0;0.0;4.0;0.0;2.0;1.0;935;195970.0;246262.0;263.3818181818182
39536;thumbulator;ARMV6-M;matrix_mult;int8_t;542;7.800526666666667;109.64;143.0;26.0;2565664.22;3162.0;0.01;23401.58;142536.9;1206.0;169.0;24.0;10.0;55.0;104.0;46.0;73.0;92.0;120.0;66.0;58.0;100.0;46.0;11.0;12.0;13.0;0.0;0.0;4.0;0.0;2.0;1.0;623;814585.0;1015789.0;1630.4799357945426
39537;thumbulator;ARMV6-M;matrix_mult;int8_t;169;4.181586666666667;57.86;142.0;26.0;725829.37;1697.0;0.02;12544.76;40323.85;632.0;168.0;24.0;10.0;107.0;81.0;82.0;101.0;29.0;70.0;110.0;120.0;107.0;53.0;11.0;12.0;13.0;0.0;0.0;4.0;0.0;2.0;1.0;332;283432.0;356102.0;1072.5963855421687
39538;thumbulator;ARMV6-M;matrix_mult;int8_t;660;10.24775;147.45;143.0;26.0;4533232.42;4154.0;0.01;30743.25;251846.25;1622.0;169.0;24.0;10.0;32.0;25.0;107.0;21.0;47.0;113.0;50.0;12.0;17.0;10.0;12.0;13.0;14.0;0.0;0.0;4.0;0.0;2.0;1.0;1023;1287353.0;1605081.0;1568.9941348973607
39539;thumbulator;ARMV6-M;matrix_mult;int8_t;488;7.800526666666667;109.64;143.0;26.0;2565664.22;3162.0;0.01;23401.58;142536.9;1206.0;169.0;24.0;10.0;15.0;57.0;78.0;105.0;53.0;55.0;10.0;12.0;36.0;30.0;11.0;12.0;13.0;0.0;0.0;4.0;0.0;2.0;1.0;32;814585.0;1015789.0;31743.40625
39540;thumbulator;ARMV6-M;matrix_mult;int8_t;894;3.7528333333333332;51.82;142.0;26.0;583380.56;1523.0;0.02;11258.5;32410.03;566.0;168.0;24.0;10.0;78.0;13.0;125.0;15.0;91.0;126.0;122.0;51.0;10.0;11.0;13.0;14.0;15.0;0.0;0.0;4.0;0.0;2.0;1.0;431;228553.0;289347.0;671.3387470997679
39541;thumbulator;ARMV6-M;matrix_mult;int8_t;828;2.947926666666667;42.01;138.0;26.0;371566.83;1202.0;0.02;8843.78;20642.6;446.0;164.0;24.0;10.0;28.0;54.0;17.0;17.0;30.0;103.0;104.0;59.0;115.0;21.0;11.0;13.0;22.0;0.0;0.0;4.0;0.0;2.0;1.0;292;165645.0;206719.0;707.9417808219179
39542;thumbulator;ARMV6-M;matrix_mult;int8_t;537;2.3283733333333334;33.18;134.0;26.0;231760.01;954.0;0.03;6985.12;12875.56;342.0;160.0;24.0;10.0;114.0;62.0;100.0;82.0;92.0;113.0;68.0;112.0;103.0;10.0;27.0;108.0;93.0;0.0;0.0;4.0;0.0;2.0;1.0;80;105337.0;131497.0;1643.7125
39543;thumbulator;ARMV6-M;matrix_mult;int8_t;845;0.5986;26.62;42.0;26.0;47802.53;295.0;0.04;1795.8;2655.7;86.0;68.0;24.0;10.0;125.0;94.0;99.0;77.0;51.0;57.0;84.0;108.0;32.0;65.0;46.0;110.0;55.0;0.0;0.0;4.0;0.0;2.0;1.0;1523;4213.0;5355.0;3.516086671043992
39544;thumbulator;ARMV6-M;matrix_mult;int8_t;584;4.577896666666667;64.72;141.0;26.0;888891.17;1860.0;0.02;13733.69;49382.84;702.0;167.0;24.0;10.0;90.0;58.0;102.0;72.0;57.0;100.0;43.0;90.0;43.0;95.0;11.0;12.0;13.0;0.0;0.0;4.0;0.0;2.0;1.0;1415;347533.0;433531.0;306.38233215547706
39545;thumbulator;ARMV6-M;matrix_mult;int8_t;457;9.638413333333334;137.45;143.0;26.0;3974530.62;3907.0;0.01;28915.24;220807.26;1512.0;169.0;24.0;10.0;76.0;40.0;71.0;36.0;95.0;113.0;86.0;103.0;10.0;11.0;13.0;14.0;15.0;0.0;0.0;4.0;0.0;2.0;1.0;491;1195612.0;1480852.0;3015.9918533604887
39546;thumbulator;ARMV6-M;matrix_mult;int8_t;499;2.9780933333333337;41.12;141.0;26.0;367382.75;1210.0;0.02;8934.28;20410.15;446.0;167.0;24.0;10.0;14.0;67.0;123.0;10.0;75.0;13.0;34.0;70.0;96.0;77.0;11.0;12.0;13.0;0.0;0.0;4.0;0.0;2.0;1.0;191;165645.0;206719.0;1082.2984293193717
39547;thumbulator;ARMV6-M;matrix_mult;int8_t;369;0.72688;24.14;56.0;26.0;52646.89;343.0;0.04;2180.64;2924.83;104.0;82.0;24.0;10.0;75.0;124.0;123.0;62.0;80.0;115.0;118.0;110.0;41.0;52.0;78.0;57.0;95.0;0.0;0.0;4.0;0.0;2.0;1.0;440;8140.0;10262.0;23.322727272727274
39548;thumbulator;ARMV6-M;matrix_mult;int8_t;58;3.7774733333333335;51.82;142.0;26.0;587211.03;1533.0;0.02;11332.42;32622.83;566.0;168.0;24.0;10.0;96.0;68.0;92.0;36.0;82.0;118.0;70.0;102.0;10.0;11.0;13.0;14.0;15.0;0.0;0.0;4.0;0.0;2.0;1.0;400;228553.0;289347.0;723.3675
39549;thumbulator;ARMV6-M;matrix_mult;int8_t;64;3.0170933333333334;40.55;143.0;26.0;366988.08;1223.0;0.02;9051.28;20388.23;446.0;169.0;24.0;10.0;65.0;49.0;82.0;119.0;104.0;48.0;25.0;119.0;10.0;11.0;13.0;112.0;74.0;0.0;0.0;4.0;0.0;2.0;1.0;868;165645.0;206719.0;238.15552995391704
39550;thumbulator;ARMV6-M;matrix_mult;int8_t;196;2.0026266666666666;30.78;125.0;26.0;184946.45;830.0;0.03;6007.88;10274.8;296.0;151.0;24.0;10.0;20.0;57.0;46.0;90.0;10.0;42.0;75.0;93.0;72.0;114.0;49.0;102.0;79.0;0.0;0.0;4.0;0.0;2.0;1.0;1311;84428.0;104724.0;79.88100686498856
39551;thumbulator;ARMV6-M;matrix_mult;int8_t;462;6.081056666666666;85.09;143.0;26.0;1552327.73;2465.0;0.01;18243.17;86240.43;936.0;169.0;24.0;10.0;72.0;62.0;74.0;90.0;113.0;119.0;108.0;52.0;56.0;10.0;12.0;13.0;14.0;0.0;0.0;4.0;0.0;2.0;1.0;23;567298.0;702844.0;30558.434782608696
39552;thumbulator;ARMV6-M;matrix_mult;int8_t;343;0.89692;22.14;74.0;26.0;59560.38;405.0;0.05;2690.76;3308.91;126.0;100.0;24.0;10.0;74.0;37.0;115.0;55.0;24.0;56.0;120.0;37.0;64.0;34.0;91.0;112.0;116.0;0.0;0.0;4.0;0.0;2.0;1.0;1523;14125.0;17671.0;11.602757715036113
39553;thumbulator;ARMV6-M;matrix_mult;int8_t;262;8.959996666666667;127.82;143.0;26.0;3435751.97;3632.0;0.01;26879.99;190875.11;1406.0;169.0;24.0;10.0;14.0;45.0;45.0;10.0;91.0;119.0;41.0;61.0;122.0;75.0;11.0;12.0;13.0;0.0;0.0;4.0;0.0;2.0;1.0;648;997151.0;1252196.0;1932.4012345679012
39554;thumbulator;ARMV6-M;matrix_mult;int8_t;966;2.633453333333333;38.03;134.0;26.0;300449.53;1079.0;0.03;7900.36;16691.64;392.0;160.0;24.0;10.0;57.0;34.0;108.0;52.0;115.0;35.0;116.0;78.0;70.0;10.0;12.0;47.0;61.0;0.0;0.0;4.0;0.0;2.0;1.0;123;137786.0;170844.0;1388.9756097560976
39555;thumbulator;ARMV6-M;matrix_mult;int8_t;261;0.61289;26.0;43.0;26.0;47805.31;301.0;0.04;1838.67;2655.85;86.0;69.0;24.0;10.0;87.0;39.0;99.0;30.0;18.0;23.0;81.0;27.0;86.0;59.0;20.0;25.0;61.0;0.0;0.0;4.0;0.0;2.0;1.0;555;4213.0;5355.0;9.64864864864865
39556;thumbulator;ARMV6-M;matrix_mult;int8_t;349;6.05392;85.09;143.0;26.0;1545400.51;2454.0;0.01;18161.76;85855.58;936.0;169.0;24.0;10.0;25.0;64.0;14.0;46.0;12.0;55.0;16.0;98.0;118.0;10.0;12.0;13.0;14.0;0.0;0.0;4.0;0.0;2.0;1.0;35;567298.0;702844.0;20081.257142857143
39557;thumbulator;ARMV6-M;matrix_mult;int8_t;263;9.695153333333334;137.45;143.0;26.0;3997928.16;3930.0;0.01;29085.46;222107.12;1512.0;169.0;24.0;10.0;125.0;106.0;99.0;75.0;76.0;46.0;50.0;94.0;10.0;11.0;13.0;14.0;15.0;0.0;0.0;4.0;0.0;2.0;1.0;164;1195612.0;1480852.0;9029.585365853658
39558;thumbulator;ARMV6-M;matrix_mult;int8_t;801;1.06622;22.71;87.0;26.0;72650.11;469.0;0.04;3198.66;4036.12;152.0;113.0;24.0;10.0;71.0;90.0;27.0;124.0;83.0;113.0;67.0;43.0;76.0;101.0;65.0;22.0;59.0;0.0;0.0;4.0;0.0;2.0;1.0;275;21242.0;26742.0;97.24363636363637
39559;thumbulator;ARMV6-M;matrix_mult;int8_t;292;10.341496666666668;147.45;143.0;26.0;4574701.57;4192.0;0.01;31024.49;254150.09;1622.0;169.0;24.0;10.0;91.0;99.0;81.0;20.0;83.0;23.0;26.0;113.0;100.0;15.0;11.0;12.0;13.0;0.0;0.0;4.0;0.0;2.0;1.0;340;1287353.0;1605081.0;4720.826470588236
39560;thumbulator;ARMV6-M;matrix_mult;int8_t;786;0.5158699999999999;27.53;34.0;26.0;42604.66;262.0;0.04;1547.61;2366.93;72.0;60.0;24.0;10.0;16.0;57.0;23.0;77.0;46.0;87.0;45.0;41.0;82.0;18.0;39.0;15.0;108.0;0.0;0.0;4.0;0.0;2.0;1.0;1211;1990.0;2518.0;2.079273327828241
39561;thumbulator;ARMV6-M;matrix_mult;int8_t;101;9.650746666666667;137.45;143.0;26.0;3979617.04;3912.0;0.01;28952.24;221089.84;1512.0;169.0;24.0;10.0;45.0;84.0;55.0;100.0;47.0;94.0;108.0;34.0;126.0;10.0;12.0;13.0;14.0;0.0;0.0;4.0;0.0;2.0;1.0;1023;1195612.0;1480852.0;1447.5581622678396
39562;thumbulator;ARMV6-M;matrix_mult;int8_t;691;5.029776666666667;72.06;140.0;26.0;1087294.06;2046.0;0.01;15089.33;60405.23;776.0;166.0;24.0;10.0;125.0;74.0;41.0;95.0;12.0;89.0;80.0;15.0;83.0;75.0;11.0;12.0;13.0;0.0;0.0;4.0;0.0;2.0;1.0;95;421844.0;522708.0;5502.1894736842105
39563;thumbulator;ARMV6-M;matrix_mult;int8_t;926;2.336186666666667;34.2;130.0;26.0;239692.65;962.0;0.03;7008.56;13316.26;342.0;156.0;24.0;10.0;78.0;91.0;76.0;71.0;84.0;17.0;35.0;82.0;118.0;10.0;72.0;122.0;95.0;0.0;0.0;4.0;0.0;2.0;1.0;1415;105337.0;131497.0;92.93074204946997
39564;thumbulator;ARMV6-M;matrix_mult;int8_t;754;7.154183333333333;101.09;143.0;26.0;2169668.73;2900.0;0.01;21462.55;120537.15;1112.0;169.0;24.0;10.0;100.0;57.0;65.0;103.0;119.0;121.0;35.0;124.0;38.0;10.0;12.0;13.0;14.0;0.0;0.0;4.0;0.0;2.0;1.0;275;742856.0;920244.0;3346.3418181818183
39565;thumbulator;ARMV6-M;matrix_mult;int8_t;215;5.151013333333333;70.55;143.0;26.0;1090141.47;2088.0;0.01;15453.04;60563.41;776.0;169.0;24.0;10.0;15.0;124.0;112.0;84.0;106.0;115.0;99.0;77.0;30.0;10.0;12.0;13.0;14.0;0.0;0.0;4.0;0.0;2.0;1.0;35;421844.0;522708.0;14934.514285714286
39566;thumbulator;ARMV6-M;matrix_mult;int8_t;977;1.4744566666666665;26.0;108.0;26.0;115007.67;626.0;0.04;4423.37;6389.31;216.0;134.0;24.0;10.0;33.0;48.0;74.0;79.0;54.0;18.0;53.0;117.0;63.0;99.0;65.0;116.0;85.0;0.0;0.0;4.0;0.0;2.0;1.0;1236;43936.0;55270.0;44.7168284789644
39567;thumbulator;ARMV6-M;matrix_mult;int8_t;850;7.193653333333333;101.09;143.0;26.0;2181639.31;2916.0;0.01;21580.96;121202.18;1112.0;169.0;24.0;10.0;28.0;127.0;106.0;19.0;32.0;61.0;63.0;29.0;124.0;10.0;12.0;13.0;14.0;0.0;0.0;4.0;0.0;2.0;1.0;208;742856.0;920244.0;4424.25
39568;thumbulator;ARMV6-M;matrix_mult;int8_t;646;7.68458;109.64;143.0;26.0;2527528.16;3115.0;0.01;23053.74;140418.23;1206.0;169.0;24.0;10.0;76.0;123.0;58.0;50.0;43.0;93.0;20.0;107.0;99.0;10.0;12.0;13.0;14.0;0.0;0.0;4.0;0.0;2.0;1.0;123;814585.0;1015789.0;8258.447154471545
39569;thumbulator;ARMV6-M;matrix_mult;int8_t;628;3.7612699999999997;52.56;140.0;26.0;593044.83;1530.0;0.02;11283.81;32946.94;566.0;166.0;24.0;10.0;76.0;72.0;65.0;121.0;72.0;103.0;108.0;109.0;98.0;64.0;11.0;12.0;13.0;0.0;0.0;4.0;0.0;2.0;1.0;500;228553.0;289347.0;578.694
39570;thumbulator;ARMV6-M;matrix_mult;int8_t;941;6.616386666666666;92.91;143.0;26.0;1844167.29;2682.0;0.01;19849.16;102453.74;1022.0;169.0;24.0;10.0;11.0;41.0;85.0;42.0;56.0;121.0;117.0;105.0;113.0;10.0;12.0;13.0;14.0;0.0;0.0;4.0;0.0;2.0;1.0;771;607555.0;763084.0;989.7328145265889
39571;thumbulator;ARMV6-M;matrix_mult;int8_t;353;5.553126666666667;77.64;143.0;26.0;1293373.65;2251.0;0.01;16659.38;71854.09;854.0;169.0;24.0;10.0;48.0;29.0;46.0;57.0;13.0;120.0;64.0;122.0;85.0;25.0;11.0;12.0;13.0;0.0;0.0;4.0;0.0;2.0;1.0;284;474585.0;591937.0;2084.2852112676055
